date,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,year,month,day
2012-08-08,87.5183680556,1010.68694444,203.134201389,15.5425347222,9.72777777778,39.67,SW,2012.0,8.0,8.0
2012-08-09,80.5580902778,1012.98506944,245.130277778,16.4098263889,5.54506944444,33.04,NW,2012.0,8.0,9.0
2012-08-10,75.3728472222,1014.8525,189.713090278,15.5583333333,4.62447916667,26.31,W,2012.0,8.0,10.0
2012-08-11,74.6260069444,1011.7703125,182.903611111,16.3468055556,3.92090277778,32.66,,2012.0,8.0,11.0
2012-08-12,64.2544791667,1005.86666667,310.434756944,18.0503125,9.23760416667,45.66,E,2012.0,8.0,12.0
2012-08-13,56.9848958333,1003.02451389,318.246354167,19.5921875,10.35375,39.67,E,2012.0,8.0,13.0
2012-08-14,52.2125347222,1002.11732639,277.810729167,21.4263541667,9.76052083333,33.44,E,2012.0,8.0,14.0
2012-08-15,54.4372222222,1000.32291667,298.7425,22.8563541667,11.2736111111,42.12,E,2012.0,8.0,15.0
2012-08-16,73.1080555556,1004.71895833,253.618611111,19.9198611111,9.04857638889,37.51,W,2012.0,8.0,16.0
2012-08-17,61.8350347222,1007.80527778,271.714375,22.2677083333,5.13024305556,30.53,SW,2012.0,8.0,17.0
2012-08-18,59.4496180556,1006.85493056,277.275243056,25.0398611111,8.86875,38.56,SE,2012.0,8.0,18.0
2012-08-19,56.3236111111,1004.48888889,269.935833333,29.0392013889,8.38590277778,38.56,SE,2012.0,8.0,19.0
2012-08-20,70.6905902778,1005.92090278,221.489583333,25.0609722222,7.40972222222,31.56,W,2012.0,8.0,20.0
2012-08-21,76.9331944444,1005.75677083,166.087777778,21.7257291667,6.2134375,28.11,E,2012.0,8.0,21.0
2012-08-22,73.461875,1002.96673611,225.337291667,18.8944097222,14.9361458333,48.09,SW,2012.0,8.0,22.0
2012-08-23,69.1455208333,1003.04725694,244.857777778,17.6277430556,10.9427430556,35.58,SW,2012.0,8.0,23.0
2012-08-24,74.6205208333,995.697986111,191.433506944,17.6779513889,5.56572916667,22.8,E,2012.0,8.0,24.0
2012-08-25,78.9844791667,993.527638889,171.386770833,17.7564583333,12.3618055556,51.8,SW,2012.0,8.0,25.0
2012-08-26,85.7161458333,996.958055556,99.2103472222,15.490625,14.8742708333,50.82,SW,2012.0,8.0,26.0
2012-08-27,81.5343402778,1007.75003472,199.437708333,15.9044791667,8.50270833333,30.53,SW,2012.0,8.0,27.0
2012-08-28,72.5595486111,1003.40065972,127.513194444,18.2330555556,9.31684027778,41.48,SE,2012.0,8.0,28.0
2012-08-29,73.6163541667,1004.45305556,213.8215625,19.64125,6.66493055556,42.78,SW,2012.0,8.0,29.0
2012-08-30,72.3999305556,1003.58913194,170.655243056,17.2939930556,6.88659722222,28.68,W,2012.0,8.0,30.0
2012-08-31,81.8370486111,1006.07402778,126.602951389,14.4236111111,9.289375,43.46,NW,2012.0,8.0,31.0
2012-09-01,70.1401736111,1013.63708333,236.301145833,14.2976041667,6.14888888889,23.92,W,2012.0,9.0,1.0
2012-09-02,69.5510763889,1012.95284722,230.424826389,15.0833680556,6.27822916667,31.92,SW,2012.0,9.0,2.0
2012-09-03,75.7630902778,1012.81697917,155.334756944,17.3319791667,4.11524305556,20.88,W,2012.0,9.0,3.0
2012-09-04,72.3980902778,1010.4425,242.581979167,18.2818402778,4.52524305556,25.16,W,2012.0,9.0,4.0
2012-09-05,74.2824738676,1010.57930314,140.576097561,16.0466898955,7.64334494774,35.13,NW,2012.0,9.0,5.0
2012-09-06,71.2709027778,1014.47701389,159.655520833,14.2609722222,8.05159722222,32.28,W,2012.0,9.0,6.0
2012-09-07,76.7603472222,1010.58861111,193.481458333,16.07875,14.1945486111,40.86,SW,2012.0,9.0,7.0
2012-09-08,76.9416666667,1009.01493056,196.776527778,19.1635416667,7.41243055556,28.68,W,2012.0,9.0,8.0
2012-09-09,65.3987847222,1003.16173611,236.013854167,21.4100694444,7.41083333333,40.86,SE,2012.0,9.0,9.0
2012-09-10,63.4843402778,1000.9425,194.096527778,20.8477430556,9.42861111111,34.69,SW,2012.0,9.0,10.0
2012-09-11,86.8408333333,998.848090278,65.5486805556,16.5864236111,10.5237847222,36.52,SW,2012.0,9.0,11.0
2012-09-12,79.8146875,1000.0234375,152.589270833,11.5436111111,10.7107638889,37.01,SW,2012.0,9.0,12.0
2012-09-13,81.6409722222,1002.94940972,139.961597222,11.6504513889,6.01927083333,21.48,SW,2012.0,9.0,13.0
2012-09-14,90.0927430556,998.732673611,66.3458680556,11.7602777778,18.0996180556,64.29,SW,2012.0,9.0,14.0
2012-09-15,84.1475,1003.16090278,153.624409722,13.4551388889,12.745,39.67,SW,2012.0,9.0,15.0
2012-09-16,78.6782986111,1002.54409722,218.086284722,14.8683333333,9.34319444444,41.48,SW,2012.0,9.0,16.0
2012-09-17,86.3523958333,1000.34756944,98.3805208333,14.6084375,11.2492013889,30.86,SW,2012.0,9.0,17.0
2012-09-18,84.5463763066,998.580766551,91.7711149826,13.5729965157,12.9045296167,48.97,SW,2012.0,9.0,18.0
2012-09-19,79.8476041667,1004.55222222,187.416423611,9.6971875,12.2319791667,48.09,SW,2012.0,9.0,19.0
2012-09-20,80.0475694444,1009.39072917,139.744618056,9.72204861111,11.6544791667,35.13,SW,2012.0,9.0,20.0
2012-09-21,69.3104166667,1003.80524306,110.528506944,11.3455555556,5.52375,26.55,SW,2012.0,9.0,21.0
2012-09-22,85.1336458333,1001.73135417,148.137326389,9.62416666667,7.399375,44.9,W,2012.0,9.0,22.0
2012-09-23,81.7999652778,1003.83753472,136.124826389,8.76208333333,5.95864583333,33.04,E,2012.0,9.0,23.0
2012-09-24,89.3650694444,984.7659375,61.8699652778,12.10375,13.6318402778,69.36,E,2012.0,9.0,24.0
2012-09-25,79.5740625,985.679027778,72.5214583333,13.2386111111,12.9507638889,48.97,SW,2012.0,9.0,25.0
2012-09-26,86.8471180556,987.765555556,63.1134375,12.2920833333,10.6832638889,36.52,SE,2012.0,9.0,26.0
2012-09-27,88.6968055556,992.239270833,77.0098611111,11.7894097222,12.4572569444,43.46,SW,2012.0,9.0,27.0
2012-09-28,85.8433680556,1001.94430556,93.845625,12.0069444444,14.4884722222,40.26,SW,2012.0,9.0,28.0
2012-09-29,84.4745486111,1002.37274306,105.964548611,11.2694791667,12.9997916667,40.86,SW,2012.0,9.0,29.0
2012-09-30,76.7540277778,1007.77177083,185.734027778,10.7258333333,12.858125,36.52,SW,2012.0,9.0,30.0
2012-10-01,74.9253472222,1003.80277778,181.397222222,12.2528819444,10.135625,42.78,SW,2012.0,10.0,1.0
2012-10-02,84.408125,1002.10590278,49.8011805556,12.8520138889,11.0988194444,30.86,SW,2012.0,10.0,2.0
2012-10-03,87.5513541667,997.320173611,75.8180902778,12.7494097222,14.5355555556,51.8,SW,2012.0,10.0,3.0
2012-10-04,95.3022916667,994.844826389,56.2564930556,9.52659722222,9.02725694444,44.9,SW,2012.0,10.0,4.0
2012-10-05,88.5427430556,995.621631944,47.0144791667,11.1675,17.1338888889,73.22,SW,2012.0,10.0,5.0
2012-10-06,95.4453819444,997.372430556,65.08875,9.73857638889,9.74493055556,45.66,SW,2012.0,10.0,6.0
2012-10-07,84.5070486111,1005.71715278,148.157916667,8.6940625,7.38663194444,34.26,W,2012.0,10.0,7.0
2012-10-08,82.2532986111,1006.63208333,141.281527778,8.18635416667,5.86013888889,22.63,SW,2012.0,10.0,8.0
2012-10-09,83.1792708333,1000.88642361,120.028472222,7.32763888889,5.02854166667,30.2,W,2012.0,10.0,9.0
2012-10-10,84.2425347222,1003.2403125,101.500069444,7.65236111111,4.66402777778,21.79,W,2012.0,10.0,10.0
2012-10-11,82.0418055556,1000.4221875,162.616388889,7.60142361111,7.80118055556,39.11,E,2012.0,10.0,11.0
2012-10-12,87.8508333333,993.36,42.1445486111,8.7075,13.8476736111,61.32,E,2012.0,10.0,12.0
2012-10-13,83.9197916667,995.099305556,72.9976041667,9.06163194444,13.2697916667,42.12,SW,2012.0,10.0,13.0
2012-10-14,83.9289930556,987.325416667,104.406736111,7.77059027778,14.7043402778,51.8,SW,2012.0,10.0,14.0
2012-10-15,81.0503125,989.544201389,108.578958333,8.04819444444,11.4330555556,41.48,SW,2012.0,10.0,15.0
2012-10-16,84.9647222222,993.723923611,53.5769444444,8.52083333333,15.2769791667,57.35,SW,2012.0,10.0,16.0
2012-10-17,87.3594097222,995.768541667,55.7873958333,10.4144097222,12.8608333333,43.46,SE,2012.0,10.0,17.0
2012-10-18,74.1489236111,996.7671875,116.424409722,16.4452430556,11.7747222222,39.67,SE,2012.0,10.0,18.0
2012-10-19,66.2539583333,999.418506944,106.881458333,18.0053472222,9.77708333333,33.44,SE,2012.0,10.0,19.0
2012-10-20,78.6340972222,1004.26440972,81.0013541667,16.9755208333,6.34725694444,24.32,SW,2012.0,10.0,20.0
2012-10-21,90.1301041667,1005.39069444,115.357152778,16.0171875,6.858125,25.83,E,2012.0,10.0,21.0
2012-10-22,88.0417013889,1009.12572917,106.984479167,14.6973263889,7.44711805556,26.07,E,2012.0,10.0,22.0
2012-10-23,92.9088888889,1012.38375,90.9601736111,11.2897916667,9.10243055556,31.21,E,2012.0,10.0,23.0
2012-10-24,95.8197222222,1008.91395833,23.6901388889,9.46065972222,7.51788194444,26.8,E,2012.0,10.0,24.0
2012-10-25,91.6380208333,1002.92586806,46.211875,9.05763888889,6.82263888889,34.69,W,2012.0,10.0,25.0
2012-10-26,75.7022222222,999.305451389,110.115659722,4.46125,9.43961805556,33.85,E,2012.0,10.0,26.0
2012-10-27,72.5428819444,994.990451389,119.320069444,2.00576388889,7.87947916667,34.26,N,2012.0,10.0,27.0
2012-10-28,81.9326480836,1002.47996516,115.939268293,2.30909407666,6.25644599303,25.38,SW,2012.0,10.0,28.0
2012-10-29,83.2101388889,998.093715278,37.0284722222,3.28243055556,16.2630555556,44.17,SW,2012.0,10.0,29.0
2012-10-30,90.8304861111,989.978854167,71.2346180556,6.31930555556,8.9603125,35.13,SW,2012.0,10.0,30.0
2012-10-31,82.8657986111,986.069027778,85.9373611111,7.47989583333,11.3661458333,37.01,SW,2012.0,10.0,31.0
2012-11-01,80.1433333333,974.057743056,56.7621875,7.33756944444,14.3717361111,51.8,SW,2012.0,11.0,1.0
2012-11-02,79.911875,981.791909722,45.9639236111,6.72440972222,17.5707638889,59.93,SW,2012.0,11.0,2.0
2012-11-03,91.8984375,986.446770833,28.5037152778,5.32048611111,13.3179513889,37.51,SW,2012.0,11.0,3.0
2012-11-04,89.6349305556,986.740381944,57.9777083333,6.39628472222,10.93625,36.52,SW,2012.0,11.0,4.0
2012-11-05,89.4851041667,987.4046875,29.7159722222,5.7578125,14.2354513889,46.44,SW,2012.0,11.0,5.0
2012-11-06,89.4384027778,1000.45375,78.6359027778,5.5353125,14.9834027778,54.99,SW,2012.0,11.0,6.0
2012-11-07,92.8545833333,1006.38506944,32.216875,8.53975694444,17.7193402778,48.09,W,2012.0,11.0,7.0
2012-11-08,88.518125,1003.72222222,21.1423958333,8.24895833333,19.6120486111,53.88,SW,2012.0,11.0,8.0
2012-11-09,88.1197222222,1001.46631944,28.2888194444,7.6778125,10.8369097222,29.57,SW,2012.0,11.0,9.0
2012-11-10,85.4840972222,989.530486111,30.7135416667,9.2853125,9.76413194444,29.27,SE,2012.0,11.0,10.0
2012-11-11,90.0845833333,997.022777778,59.7536458333,8.1371875,11.1725,44.17,SW,2012.0,11.0,11.0
2012-11-12,90.9271180556,1011.11465278,57.1315625,5.84638888889,11.7605902778,33.85,SW,2012.0,11.0,12.0
2012-11-13,86.1891319444,1017.610625,40.0938194444,6.066875,8.51399305556,26.07,SW,2012.0,11.0,13.0
2012-11-14,76.0311458333,1016.88611111,74.5479861111,7.81079861111,5.59,20.45,E,2012.0,11.0,14.0
2012-11-15,94.1709756098,1012.11160279,22.0057491289,1.51933797909,4.2349825784,19.65,SE,2012.0,11.0,15.0
2012-11-16,87.8797222222,1006.75545139,26.1607986111,1.09288194444,7.69392361111,24.12,SE,2012.0,11.0,16.0
2012-11-17,85.2470138889,998.426944444,63.7655208333,3.81944444444,8.14402777778,26.31,SW,2012.0,11.0,17.0
2012-11-18,98.8924305556,999.894861111,14.3608333333,6.27989583333,4.77763888889,21.33,SW,2012.0,11.0,18.0
2012-11-19,94.7860069444,1004.35972222,63.8972916667,6.06131944444,7.08597222222,28.39,SE,2012.0,11.0,19.0
2012-11-20,88.4580555556,1004.91572917,60.5349652778,6.57534722222,7.17184027778,29.89,SE,2012.0,11.0,20.0
2012-11-21,89.1161458333,1001.43631944,56.4202430556,4.88479166667,12.5303472222,40.86,SE,2012.0,11.0,21.0
2012-11-22,82.3972569444,1006.92350694,61.6322569444,7.92701388889,16.0924305556,56.14,SW,2012.0,11.0,22.0
2012-11-23,89.6991986063,1003.38090592,20.9577700348,6.46554006969,12.2804529617,48.97,SE,2012.0,11.0,23.0
2012-11-24,97.7082638889,1004.57635417,29.1099652778,6.70614583333,5.25732638889,25.38,E,2012.0,11.0,24.0
2012-11-25,77.5459722222,994.553298611,38.9137152778,9.3546875,22.7376736111,85.13,SW,2012.0,11.0,25.0
2012-11-26,88.8276041667,993.178333333,19.9327777778,6.71173611111,10.0140972222,44.9,SW,2012.0,11.0,26.0
2012-11-27,85.218125,991.422256944,28.4162152778,7.24600694444,7.561875,29.57,SW,2012.0,11.0,27.0
2012-11-28,96.0229166667,992.870763889,30.4431597222,4.46895833333,3.97454861111,26.8,W,2012.0,11.0,28.0
2012-11-29,88.3333333333,991.021354167,18.7117708333,2.75083333333,9.84416666667,35.13,NW,2012.0,11.0,29.0
2012-11-30,91.7703125,995.922881944,48.6447916667,0.969583333333,8.05743055556,28.39,W,2012.0,11.0,30.0
2012-12-01,94.5984027778,997.596805556,15.0062152778,1.78173611111,14.7102777778,40.86,SW,2012.0,12.0,1.0
2012-12-02,94.3568402778,995.688611111,12.2617361111,1.49243055556,10.5635763889,39.67,SW,2012.0,12.0,2.0
2012-12-03,93.2728472222,995.451805556,26.8954861111,1.36559027778,13.3423263889,44.9,SW,2012.0,12.0,3.0
2012-12-04,94.9472569444,983.168715278,18.8956944444,2.61423611111,17.395625,57.35,SW,2012.0,12.0,4.0
2012-12-05,87.8176388889,988.387534722,48.3390972222,0.381805555556,10.3968402778,37.51,SW,2012.0,12.0,5.0
2012-12-06,87.7835069444,997.832916667,42.8351736111,-0.946076388889,13.0846180556,58.61,SW,2012.0,12.0,6.0
2012-12-07,77.0932986111,993.3278125,40.5076041667,-0.780902777778,13.8141319444,49.87,SE,2012.0,12.0,7.0
2012-12-08,81.9176736111,1007.57291667,45.0417013889,-2.811875,6.48173611111,31.56,SW,2012.0,12.0,8.0
2012-12-09,97.0553472222,996.489027778,11.7345833333,0.814097222222,20.7664236111,52.82,SW,2012.0,12.0,9.0
2012-12-10,93.6035763889,996.030972222,11.9887152778,0.898368055556,13.0722222222,46.44,NW,2012.0,12.0,10.0
2012-12-11,85.7811805556,1010.82930556,41.9697916667,-1.30350694444,9.92590277778,37.51,NW,2012.0,12.0,11.0
2012-12-12,96.7535069444,1005.93104167,14.0236805556,-0.936805555556,12.1821180556,31.92,SW,2012.0,12.0,12.0
2012-12-13,82.5097222222,998.498159722,44.2631944444,-1.82201388889,7.75899305556,29.57,E,2012.0,12.0,13.0
2012-12-14,90.7804513889,987.532916667,36.2160763889,1.15524305556,11.4847916667,48.09,E,2012.0,12.0,14.0
2012-12-15,88.7392708333,984.611493056,23.8414583333,7.29902777778,13.3860416667,58.61,SW,2012.0,12.0,15.0
2012-12-16,95.4388194444,989.860208333,14.8495833333,6.29180555556,12.4465277778,33.85,SW,2012.0,12.0,16.0
2012-12-17,97.4618055556,990.993506944,16.4463888889,5.67604166667,8.71614583333,23.35,SE,2012.0,12.0,17.0
2012-12-18,97.5472222222,999.479270833,17.3607638889,5.21315972222,6.30954861111,22.46,SW,2012.0,12.0,18.0
2012-12-19,98.3795138889,1010.09701389,12.5919791667,4.434375,4.67131944444,24.52,E,2012.0,12.0,19.0
2012-12-20,88.0172569444,1004.23784722,36.6770833333,2.61253472222,12.8102777778,48.09,E,2012.0,12.0,20.0
2012-12-21,97.5811111111,999.358854167,15.7385763889,-0.0360069444444,8.87892361111,38.56,E,2012.0,12.0,21.0
2012-12-22,97.9987152778,1000.05288194,19.7556597222,3.40909722222,8.25451388889,35.58,SE,2012.0,12.0,22.0
2012-12-23,95.8939236111,990.582638889,13.2643055556,8.54711805556,13.6184027778,42.78,SW,2012.0,12.0,23.0
2012-12-24,91.8967361111,991.035520833,14.4754166667,8.85888888889,16.0806597222,64.29,SW,2012.0,12.0,24.0
2012-12-25,89.8948611111,984.886840278,15.9567361111,8.38454861111,18.6478125,65.9,SW,2012.0,12.0,25.0
2012-12-26,89.6008680556,991.566354167,26.7270138889,6.38725694444,19.0679166667,52.82,SW,2012.0,12.0,26.0
2012-12-27,89.3585069444,989.956805556,26.3408680556,6.34829861111,15.2835416667,57.35,SW,2012.0,12.0,27.0
2012-12-28,86.1759375,1009.56416667,38.5946527778,2.04145833333,10.2504861111,41.48,SE,2012.0,12.0,28.0
2012-12-29,85.5723263889,1000.15368056,35.9555208333,9.04572916667,15.6535763889,52.82,SW,2012.0,12.0,29.0
2012-12-30,83.5952430556,997.561840278,27.7936805556,6.76392361111,23.8117708333,64.29,SW,2012.0,12.0,30.0
2012-12-31,80.4571527778,996.618715278,25.030625,8.21503472222,26.3736458333,79.92,SW,2012.0,12.0,31.0
